,component,num_of_addrs
9719,9719,36
9720,9720,3
9721,9721,2
9722,9722,6
9723,9723,2
9724,9724,4
9725,9725,7
9726,9726,6
9727,9727,206
9728,9728,6
9729,9729,4
9730,9730,3
9731,9731,2
9732,9732,4
9733,9733,4
9734,9734,15
9735,9735,2
9736,9736,2
9737,9737,5
9738,9738,3
9739,9739,3
9740,9740,2
9741,9741,2
9742,9742,2
9743,9743,2
9744,9744,4
9745,9745,2
9746,9746,2
9747,9747,4
9748,9748,17
9749,9749,3
9750,9750,3
9751,9751,2
9752,9752,2
9753,9753,2
9754,9754,5
9755,9755,2
9756,9756,3
9757,9757,3
9758,9758,5
9759,9759,8
9760,9760,2
9761,9761,3
9762,9762,3
9763,9763,8
9764,9764,5
9765,9765,6
9766,9766,2
9767,9767,2
9768,9768,3
9769,9769,5
9770,9770,9
9771,9771,4
9772,9772,3
9773,9773,2
9774,9774,4
9775,9775,4
9776,9776,2
9777,9777,3
9778,9778,4
9779,9779,2
9780,9780,30
9781,9781,2
9782,9782,2
9783,9783,2
9784,9784,2
9785,9785,2
9786,9786,3
9787,9787,2
9788,9788,2
9789,9789,2
9790,9790,2
9791,9791,2
9792,9792,3
9793,9793,237
9794,9794,2
9795,9795,2
9796,9796,2
9797,9797,3
9798,9798,2
9799,9799,2
9800,9800,2
9801,9801,8
9802,9802,3
9803,9803,6
9804,9804,2
9805,9805,4
9806,9806,2
9807,9807,3
9808,9808,9
9809,9809,7
9810,9810,3
9811,9811,2
9812,9812,2
9813,9813,9
9814,9814,2
9815,9815,7
9816,9816,4
9817,9817,2
9818,9818,2
9819,9819,2
9820,9820,3
9821,9821,2
9822,9822,2
9823,9823,2
9824,9824,3
9825,9825,3
9826,9826,2
9827,9827,3
9828,9828,3
9829,9829,4
9830,9830,2
9831,9831,12
9832,9832,6
9833,9833,2
9834,9834,2
9835,9835,2
9836,9836,2
9837,9837,2
9838,9838,2
9839,9839,3
9840,9840,2
9841,9841,3
9842,9842,2
9843,9843,2
9844,9844,4
9845,9845,2
9846,9846,4
9847,9847,2
9848,9848,2
9849,9849,2
9850,9850,2
9851,9851,2
9852,9852,2
9853,9853,3
9854,9854,2
9855,9855,2
9856,9856,2
9857,9857,2
9858,9858,2
9859,9859,2
9860,9860,5
9861,9861,2
9862,9862,4
9863,9863,3
9864,9864,2
9865,9865,2
9866,9866,4
9867,9867,5
9868,9868,2
9869,9869,3
9870,9870,9
9871,9871,4
9872,9872,6
9873,9873,7
9874,9874,84
9875,9875,2
9876,9876,4
9877,9877,3
9878,9878,2
9879,9879,2
9880,9880,4
9881,9881,49
9882,9882,15
9883,9883,2
9884,9884,10
9885,9885,3
9886,9886,7
9887,9887,3
9888,9888,3
9889,9889,2
9890,9890,32
9891,9891,3
9892,9892,4
9893,9893,18
9894,9894,2
9895,9895,39
9896,9896,10
9897,9897,2
9898,9898,36
9899,9899,2
9900,9900,7
9901,9901,16
9902,9902,11
9903,9903,3
9904,9904,2
9905,9905,12
9906,9906,3
9907,9907,6
9908,9908,6
9909,9909,5
9910,9910,7
9911,9911,8
9912,9912,4
9913,9913,2
9914,9914,2
9915,9915,2
9916,9916,6
9917,9917,29
9918,9918,2
9919,9919,3
9920,9920,2
9921,9921,6
9922,9922,2
9923,9923,13
9924,9924,3
9925,9925,2
9926,9926,7
9927,9927,4
9928,9928,2
9929,9929,3
9930,9930,13
9931,9931,2
9932,9932,4
9933,9933,3
9934,9934,2
9935,9935,4
9936,9936,7
9937,9937,2
9938,9938,28
9939,9939,2
9940,9940,2
9941,9941,2
9942,9942,2
9943,9943,2
9944,9944,2
9945,9945,2
9946,9946,2
9947,9947,2
9948,9948,2
9949,9949,2
9950,9950,2
9951,9951,14
9952,9952,2
9953,9953,2
9954,9954,2
9955,9955,17
9956,9956,10
9957,9957,4
9958,9958,5
9959,9959,2
9960,9960,4
9961,9961,2
9962,9962,2
9963,9963,3
9964,9964,3
9965,9965,2
9966,9966,2
9967,9967,4
9968,9968,204
9969,9969,2
9970,9970,2
9971,9971,2
9972,9972,2
9973,9973,3
9974,9974,6
9975,9975,10
9976,9976,2
9977,9977,2
9978,9978,12
9979,9979,2
9980,9980,7
9981,9981,2
9982,9982,23
9983,9983,4
9984,9984,3
9985,9985,5
9986,9986,2
9987,9987,2
9988,9988,147
9989,9989,2
9990,9990,3
9991,9991,5
9992,9992,196
9993,9993,4
9994,9994,9
9995,9995,9
9996,9996,2
9997,9997,2
9998,9998,2
9999,9999,7
10000,10000,2
10001,10001,2
10002,10002,2
10003,10003,2
10004,10004,2
10005,10005,2
10006,10006,2
10007,10007,2
10008,10008,2
10009,10009,2
10010,10010,2
10011,10011,2
10012,10012,2
10013,10013,118
10014,10014,12
10015,10015,4
10016,10016,198
10017,10017,2
10018,10018,2
10019,10019,2
10020,10020,2
10021,10021,2
10022,10022,3
10023,10023,3
10024,10024,3
10025,10025,2
10026,10026,5
10027,10027,2
10028,10028,5
10029,10029,3
10030,10030,3
10031,10031,2
10032,10032,3
10033,10033,4
10034,10034,2
10035,10035,2
10036,10036,7
10037,10037,3
10038,10038,36
10039,10039,3
10040,10040,17
10041,10041,3
10042,10042,2
10043,10043,5
10044,10044,2
10045,10045,12
10046,10046,3
10047,10047,5
10048,10048,2
10049,10049,100
10050,10050,2
10051,10051,2
10052,10052,2
10053,10053,2
10054,10054,2
10055,10055,2
10056,10056,4
10057,10057,2
10058,10058,21
10059,10059,3
10060,10060,2
10061,10061,2
10062,10062,2
10063,10063,2
10064,10064,6
10065,10065,2
10066,10066,2
10067,10067,2
10068,10068,5
10069,10069,2
10070,10070,2
10071,10071,2
10072,10072,2
10073,10073,2
10074,10074,2
10075,10075,3
10076,10076,2
10077,10077,3
10078,10078,2
10079,10079,3
10080,10080,3
10081,10081,2
10082,10082,4
10083,10083,3
10084,10084,3
10085,10085,2
10086,10086,6
10087,10087,48
10088,10088,5
10089,10089,2
10090,10090,4
10091,10091,2
10092,10092,5
10093,10093,13
10094,10094,6
10095,10095,2
10096,10096,5
10097,10097,5
10098,10098,2
10099,10099,2
10100,10100,14
10101,10101,7
10102,10102,2
10103,10103,4
10104,10104,2
10105,10105,2
10106,10106,2
10107,10107,2
10108,10108,2
10109,10109,3
10110,10110,3
10111,10111,2
10112,10112,2
10113,10113,2
10114,10114,2
10115,10115,2
10116,10116,2
10117,10117,2
10118,10118,2
10119,10119,2
10120,10120,2
10121,10121,2
10122,10122,7
10123,10123,2
10124,10124,2
10125,10125,2
10126,10126,2
10127,10127,5
10128,10128,3
10129,10129,2
10130,10130,2
10131,10131,2
10132,10132,8
10133,10133,2
10134,10134,2
10135,10135,2
10136,10136,3
10137,10137,4
10138,10138,2
10139,10139,5
10140,10140,2
10141,10141,5
10142,10142,5
10143,10143,5
10144,10144,5
10145,10145,5
10146,10146,5
10147,10147,4
10148,10148,5
10149,10149,5
10150,10150,4
10151,10151,4
10152,10152,4
10153,10153,4
10154,10154,4
10155,10155,4
10156,10156,4
10157,10157,5
10158,10158,4
10159,10159,4
10160,10160,2
10161,10161,2
10162,10162,2
10163,10163,18
10164,10164,2
10165,10165,165
10166,10166,3
10167,10167,2
10168,10168,2
10169,10169,2
10170,10170,2
10171,10171,2
10172,10172,2
10173,10173,2
10174,10174,2
10175,10175,2
10176,10176,2
10177,10177,2
10178,10178,11
10179,10179,4
10180,10180,2
10181,10181,2
10182,10182,2
10183,10183,2
10184,10184,2
10185,10185,2
10186,10186,2
10187,10187,2
10188,10188,2
10189,10189,2
10190,10190,2
10191,10191,2
10192,10192,2
10193,10193,2
10194,10194,3
10195,10195,2
10196,10196,2
10197,10197,2
10198,10198,2
10199,10199,7
10200,10200,4
10201,10201,4
10202,10202,2
10203,10203,2
10204,10204,2
10205,10205,4
10206,10206,2
10207,10207,5
10208,10208,2
10209,10209,2
10210,10210,2
10211,10211,10
10212,10212,2
10213,10213,2
10214,10214,4
10215,10215,2
10216,10216,2
10217,10217,4
10218,10218,2
10219,10219,2
10220,10220,3
10221,10221,4
10222,10222,3
10223,10223,2
10224,10224,4
10225,10225,5
10226,10226,3
10227,10227,4
10228,10228,4
10229,10229,3
10230,10230,3
10231,10231,3
10232,10232,4
10233,10233,3
10234,10234,3
10235,10235,3
10236,10236,3
10237,10237,3
10238,10238,4
10239,10239,2
10240,10240,7
10241,10241,3
10242,10242,3
10243,10243,2
10244,10244,3
10245,10245,2
10246,10246,27
10247,10247,4
10248,10248,4
10249,10249,2
10250,10250,7
10251,10251,6
10252,10252,4
10253,10253,2
10254,10254,7
10255,10255,2
10256,10256,2
10257,10257,5
10258,10258,2
10259,10259,2
10260,10260,5
10261,10261,2
10262,10262,6
10263,10263,4
10264,10264,7
10265,10265,2
10266,10266,3
10267,10267,2
10268,10268,2
10269,10269,2
10270,10270,3
10271,10271,7
10272,10272,4
10273,10273,2
10274,10274,4
10275,10275,3
10276,10276,2
10277,10277,2
10278,10278,2
10279,10279,2
10280,10280,2
10281,10281,2
10282,10282,3
10283,10283,2
10284,10284,2
10285,10285,3
10286,10286,4
10287,10287,2
10288,10288,2
10289,10289,2
10290,10290,7
10291,10291,3
10292,10292,3
10293,10293,3
10294,10294,3
10295,10295,3
10296,10296,2
10297,10297,3
10298,10298,2
10299,10299,170
10300,10300,7
10301,10301,29
10302,10302,3
10303,10303,3
10304,10304,4
10305,10305,2
10306,10306,26
10307,10307,6
10308,10308,3
10309,10309,2
10310,10310,2
10311,10311,2
10312,10312,2
10313,10313,2
10314,10314,2
10315,10315,2
10316,10316,2
10317,10317,2
10318,10318,2
10319,10319,2
10320,10320,2
10321,10321,2
10322,10322,9
10323,10323,2
10324,10324,2
10325,10325,31
10326,10326,5
10327,10327,2
10328,10328,2
10329,10329,2
10330,10330,22
10331,10331,3
10332,10332,4
10333,10333,3
10334,10334,2
10335,10335,2
10336,10336,2
10337,10337,2
10338,10338,28
10339,10339,3
10340,10340,2
10341,10341,9
10342,10342,3
10343,10343,9
10344,10344,2
10345,10345,10
10346,10346,2
10347,10347,2
10348,10348,43
10349,10349,4
10350,10350,6
10351,10351,35
10352,10352,4
10353,10353,4
10354,10354,4
10355,10355,7
10356,10356,2
10357,10357,7
10358,10358,2
10359,10359,2
10360,10360,4
10361,10361,3
10362,10362,3
10363,10363,2
10364,10364,9
10365,10365,2
10366,10366,3
10367,10367,13
10368,10368,3
10369,10369,6
10370,10370,11
10371,10371,2
10372,10372,2
10373,10373,3
10374,10374,6
10375,10375,39
10376,10376,7
10377,10377,2
10378,10378,3
10379,10379,6
10380,10380,24
10381,10381,10
10382,10382,2
10383,10383,6
10384,10384,17
10385,10385,2
10386,10386,26
10387,10387,8
10388,10388,4
10389,10389,13
10390,10390,4
10391,10391,2
10392,10392,4
10393,10393,3
10394,10394,3
10395,10395,12
10396,10396,8
10397,10397,46
10398,10398,11
10399,10399,41
10400,10400,7
10401,10401,9
10402,10402,3
10403,10403,12
10404,10404,3
10405,10405,84
10406,10406,2
10407,10407,6
10408,10408,3
10409,10409,9
10410,10410,3
10411,10411,3
10412,10412,3
10413,10413,3
10414,10414,4
10415,10415,8
10416,10416,2
10417,10417,4
10418,10418,2
10419,10419,2
10420,10420,2
10421,10421,2
10422,10422,3
10423,10423,3
10424,10424,2
10425,10425,2
10426,10426,3
10427,10427,2
10428,10428,3
10429,10429,5
10430,10430,5
10431,10431,3
10432,10432,54
10433,10433,14
10434,10434,4
10435,10435,40
10436,10436,16
10437,10437,10
10438,10438,5
10439,10439,3
10440,10440,9
10441,10441,2
10442,10442,2
10443,10443,4
10444,10444,16
10445,10445,4
10446,10446,3
10447,10447,5
10448,10448,3
10449,10449,3
10450,10450,2
10451,10451,5
10452,10452,33
10453,10453,2
10454,10454,3
10455,10455,15
10456,10456,5
10457,10457,5
10458,10458,5
10459,10459,13
10460,10460,2
10461,10461,7
10462,10462,10
10463,10463,3
10464,10464,4
10465,10465,2
10466,10466,2
10467,10467,4
10468,10468,3
10469,10469,7
10470,10470,3
10471,10471,6
10472,10472,2
10473,10473,4
10474,10474,9
10475,10475,2
10476,10476,9
10477,10477,3
10478,10478,2
10479,10479,3
10480,10480,4
10481,10481,3
10482,10482,3
10483,10483,2
10484,10484,15
10485,10485,3
10486,10486,2
10487,10487,4
10488,10488,5
10489,10489,4
10490,10490,3
10491,10491,2
10492,10492,3
10493,10493,2
10494,10494,2
10495,10495,5
10496,10496,10
10497,10497,4
10498,10498,3
10499,10499,3
10500,10500,3
10501,10501,9
10502,10502,4
10503,10503,9
10504,10504,16
10505,10505,2
10506,10506,5
10507,10507,2
10508,10508,4
10509,10509,2
10510,10510,2
10511,10511,2
10512,10512,9
10513,10513,8
10514,10514,3
10515,10515,3
10516,10516,7
10517,10517,2
10518,10518,2
10519,10519,5
10520,10520,6
10521,10521,2
10522,10522,5
10523,10523,13
10524,10524,6
10525,10525,3
10526,10526,21
10527,10527,8
10528,10528,4
10529,10529,5
10530,10530,2
10531,10531,2
10532,10532,2
10533,10533,3
10534,10534,3
10535,10535,2
10536,10536,270
10537,10537,2
10538,10538,3
10539,10539,8
10540,10540,4
10541,10541,72
10542,10542,6
10543,10543,2
10544,10544,5
10545,10545,2
10546,10546,4
10547,10547,3
10548,10548,22
10549,10549,3
10550,10550,5
10551,10551,7
10552,10552,3
10553,10553,7
10554,10554,4
10555,10555,3
10556,10556,3
10557,10557,4
10558,10558,2
10559,10559,3
10560,10560,5
10561,10561,25
10562,10562,7
10563,10563,7
10564,10564,2
10565,10565,7
10566,10566,33
10567,10567,3
10568,10568,28
10569,10569,6
10570,10570,6
10571,10571,2
10572,10572,46
10573,10573,6
10574,10574,3
10575,10575,8
10576,10576,5
10577,10577,2
10578,10578,2
10579,10579,2
10580,10580,5
10581,10581,6
10582,10582,4
10583,10583,61
10584,10584,4
10585,10585,2
10586,10586,2
10587,10587,3
10588,10588,2
10589,10589,4
10590,10590,3
10591,10591,6
10592,10592,8
10593,10593,8
10594,10594,7
10595,10595,32
10596,10596,5
10597,10597,8
10598,10598,2
10599,10599,2
10600,10600,2
10601,10601,3
10602,10602,30
10603,10603,2
10604,10604,9
10605,10605,5
10606,10606,31
10607,10607,6
10608,10608,10
10609,10609,3
10610,10610,2
10611,10611,6
10612,10612,5
10613,10613,2
10614,10614,2
10615,10615,3
10616,10616,5
10617,10617,10
10618,10618,3
10619,10619,3
10620,10620,4
10621,10621,4
10622,10622,4
10623,10623,2
10624,10624,4
10625,10625,5
10626,10626,13
10627,10627,63
10628,10628,4
10629,10629,6
10630,10630,8
10631,10631,9
10632,10632,2
10633,10633,2
10634,10634,3
10635,10635,3
10636,10636,5
10637,10637,4
10638,10638,2
10639,10639,3
10640,10640,21
10641,10641,17
10642,10642,41
10643,10643,7
10644,10644,4
10645,10645,2
10646,10646,2
10647,10647,13
10648,10648,2
10649,10649,5
10650,10650,2
10651,10651,7
10652,10652,4
10653,10653,4
10654,10654,7
10655,10655,5
10656,10656,6
10657,10657,11
10658,10658,3
10659,10659,13
10660,10660,21
10661,10661,9
10662,10662,13
10663,10663,3
10664,10664,9
10665,10665,3
10666,10666,3
10667,10667,3
10668,10668,7
10669,10669,3
10670,10670,10
10671,10671,2
10672,10672,13
10673,10673,8
10674,10674,3
10675,10675,3
10676,10676,9
10677,10677,2
10678,10678,8
10679,10679,2
10680,10680,8
10681,10681,8
10682,10682,5
10683,10683,8
10684,10684,10
10685,10685,2
10686,10686,7
10687,10687,6
10688,10688,4
10689,10689,4
10690,10690,5
10691,10691,3
10692,10692,3
10693,10693,5
10694,10694,5
10695,10695,7
10696,10696,9
10697,10697,9
10698,10698,23
10699,10699,4
10700,10700,3
10701,10701,6
10702,10702,2
10703,10703,8
10704,10704,5
10705,10705,2
10706,10706,10
10707,10707,3
10708,10708,2
10709,10709,3
10710,10710,2
10711,10711,3
10712,10712,6
10713,10713,9
10714,10714,10
10715,10715,3
10716,10716,7
10717,10717,3
10718,10718,8
10719,10719,3
10720,10720,6
10721,10721,2
10722,10722,4
10723,10723,12
10724,10724,21
10725,10725,3
10726,10726,10
10727,10727,3
10728,10728,4
10729,10729,5
10730,10730,3
10731,10731,7
10732,10732,4
10733,10733,4
10734,10734,2
10735,10735,3
10736,10736,6
10737,10737,8
10738,10738,2
10739,10739,12
10740,10740,6
10741,10741,10
10742,10742,10
10743,10743,10
10744,10744,9
10745,10745,5
10746,10746,4
10747,10747,7
10748,10748,5
10749,10749,4
10750,10750,3
10751,10751,2
10752,10752,2
10753,10753,2
10754,10754,25
10755,10755,6
10756,10756,3
10757,10757,2
10758,10758,7
10759,10759,5
10760,10760,2
10761,10761,3
10762,10762,6
10763,10763,3
10764,10764,8
10765,10765,2
10766,10766,8
10767,10767,8
10768,10768,2
10769,10769,6
10770,10770,8
10771,10771,3
10772,10772,2
10773,10773,3
10774,10774,7
10775,10775,9
10776,10776,2
10777,10777,2
10778,10778,7
10779,10779,4
10780,10780,7
10781,10781,3
10782,10782,11
10783,10783,3
10784,10784,6
10785,10785,5
10786,10786,4
10787,10787,13
10788,10788,18
10789,10789,2
10790,10790,4
10791,10791,4
10792,10792,5
10793,10793,5
10794,10794,11
10795,10795,3
10796,10796,4
10797,10797,11
10798,10798,3
10799,10799,11
10800,10800,2
10801,10801,2
10802,10802,4
10803,10803,6
10804,10804,4
10805,10805,3
10806,10806,10
10807,10807,6
10808,10808,4
10809,10809,10
10810,10810,5
10811,10811,10
10812,10812,2
10813,10813,4
10814,10814,2
10815,10815,8
10816,10816,2
10817,10817,5
10818,10818,4
10819,10819,9
10820,10820,2
10821,10821,2
10822,10822,3
10823,10823,6
10824,10824,4
10825,10825,7
10826,10826,5
10827,10827,11
10828,10828,34
10829,10829,4
10830,10830,4
10831,10831,6
10832,10832,18
10833,10833,2
10834,10834,4
10835,10835,2
10836,10836,27
10837,10837,2
10838,10838,3
10839,10839,3
10840,10840,4
10841,10841,2
10842,10842,17
10843,10843,67
10844,10844,3
10845,10845,2
10846,10846,3
10847,10847,2
10848,10848,13
10849,10849,2
10850,10850,2
10851,10851,3
10852,10852,10
10853,10853,15
10854,10854,4
10855,10855,20
10856,10856,2
10857,10857,3
10858,10858,3
10859,10859,3
10860,10860,5
10861,10861,13
10862,10862,2
10863,10863,5
10864,10864,6
10865,10865,5
10866,10866,4
10867,10867,5
10868,10868,6
10869,10869,8
10870,10870,2
10871,10871,5
10872,10872,2
10873,10873,5
10874,10874,2
10875,10875,21
10876,10876,4
10877,10877,45
10878,10878,71
10879,10879,5
10880,10880,4
10881,10881,2
10882,10882,7
10883,10883,8
10884,10884,2
10885,10885,13
10886,10886,4
10887,10887,3
10888,10888,3
10889,10889,3
10890,10890,3
10891,10891,2
10892,10892,4
10893,10893,2
10894,10894,6
10895,10895,3
10896,10896,5
10897,10897,11
10898,10898,2
10899,10899,3
10900,10900,2
10901,10901,5
10902,10902,2
10903,10903,2
10904,10904,4
10905,10905,14
10906,10906,2
10907,10907,9
10908,10908,5
10909,10909,2
10910,10910,2
10911,10911,3
10912,10912,2
10913,10913,4
10914,10914,3
10915,10915,2
10916,10916,2
10917,10917,3
10918,10918,2
10919,10919,2
10920,10920,3
10921,10921,4
10922,10922,3
10923,10923,2
10924,10924,2
10925,10925,4
10926,10926,4
10927,10927,2
10928,10928,4
10929,10929,3
10930,10930,2
10931,10931,3
10932,10932,2
10933,10933,2
10934,10934,2
10935,10935,2
10936,10936,2
10937,10937,3
10938,10938,8
10939,10939,4
10940,10940,7
10941,10941,4
10942,10942,4
10943,10943,2
10944,10944,4
10945,10945,7
10946,10946,2
10947,10947,2
10948,10948,2
10949,10949,3
10950,10950,2
10951,10951,5
10952,10952,2
10953,10953,8
10954,10954,3
10955,10955,18
10956,10956,5
10957,10957,3
10958,10958,8
10959,10959,6
10960,10960,7
10961,10961,4
10962,10962,2
10963,10963,3
10964,10964,2
10965,10965,2
10966,10966,16
10967,10967,8
10968,10968,2
10969,10969,17
10970,10970,3
10971,10971,6
10972,10972,4
10973,10973,2
10974,10974,4
10975,10975,3
10976,10976,5
10977,10977,2
10978,10978,7
10979,10979,5
10980,10980,2
10981,10981,2
10982,10982,2
10983,10983,7
10984,10984,3
10985,10985,3
10986,10986,24
10987,10987,3
10988,10988,5
10989,10989,6
10990,10990,7
10991,10991,2
10992,10992,10
10993,10993,5
10994,10994,12
10995,10995,2
10996,10996,3
10997,10997,4
10998,10998,2
10999,10999,10
11000,11000,5
11001,11001,16
11002,11002,2
11003,11003,5
11004,11004,2
11005,11005,3
11006,11006,3
11007,11007,3
11008,11008,2
11009,11009,3
11010,11010,2
11011,11011,7
11012,11012,12
11013,11013,9
11014,11014,5
11015,11015,29
11016,11016,2
11017,11017,2
11018,11018,3
11019,11019,2
11020,11020,2
11021,11021,2
11022,11022,2
11023,11023,15
11024,11024,2
11025,11025,2
11026,11026,2
11027,11027,2
11028,11028,6
11029,11029,8
11030,11030,6
11031,11031,13
11032,11032,2
11033,11033,13
11034,11034,2
11035,11035,2
11036,11036,3
11037,11037,3
11038,11038,9
11039,11039,5
11040,11040,6
11041,11041,2
11042,11042,2
11043,11043,3
11044,11044,2
11045,11045,5
11046,11046,2
11047,11047,2
11048,11048,3
11049,11049,12
11050,11050,6
11051,11051,9
11052,11052,9
11053,11053,3
11054,11054,2
11055,11055,3
11056,11056,7
11057,11057,3
11058,11058,3
11059,11059,3
11060,11060,4
11061,11061,4
11062,11062,2
11063,11063,3
11064,11064,22
11065,11065,2
11066,11066,2
11067,11067,8
11068,11068,4
11069,11069,6
11070,11070,97
11071,11071,5
11072,11072,83
11073,11073,2
11074,11074,2
11075,11075,2
11076,11076,10
11077,11077,4
11078,11078,12
11079,11079,11
11080,11080,3
11081,11081,2
11082,11082,3
11083,11083,3
11084,11084,2
11085,11085,4
11086,11086,11
11087,11087,6
11088,11088,2
11089,11089,7
11090,11090,3
11091,11091,2
11092,11092,3
11093,11093,13
11094,11094,11
11095,11095,4
11096,11096,5
11097,11097,3
11098,11098,2
11099,11099,2
11100,11100,2
11101,11101,3
11102,11102,9
11103,11103,98
11104,11104,2
11105,11105,7
11106,11106,2
11107,11107,2
11108,11108,21
11109,11109,2
11110,11110,3
11111,11111,6
11112,11112,5
11113,11113,4
11114,11114,2
11115,11115,14
11116,11116,24
11117,11117,86
11118,11118,3
11119,11119,4
11120,11120,2
11121,11121,2
11122,11122,13
11123,11123,16
11124,11124,4
11125,11125,4
11126,11126,2
11127,11127,4
11128,11128,10
11129,11129,7
11130,11130,2
11131,11131,6
11132,11132,10
11133,11133,2
11134,11134,4
11135,11135,3
11136,11136,4
11137,11137,2
11138,11138,2
11139,11139,2
11140,11140,2
11141,11141,59
11142,11142,95
11143,11143,2
11144,11144,3
11145,11145,2
11146,11146,2
11147,11147,3
11148,11148,5
11149,11149,8
11150,11150,3
11151,11151,6
11152,11152,2
11153,11153,2
11154,11154,2
11155,11155,14
11156,11156,2
11157,11157,2
11158,11158,13
11159,11159,2
11160,11160,9
11161,11161,2
11162,11162,3
11163,11163,2
11164,11164,14
11165,11165,4
11166,11166,2
11167,11167,2
11168,11168,26
11169,11169,2
11170,11170,2
11171,11171,2
11172,11172,7
11173,11173,2
11174,11174,2
11175,11175,4
11176,11176,4
11177,11177,22
11178,11178,2
11179,11179,3
11180,11180,3
11181,11181,3
11182,11182,18
11183,11183,3
11184,11184,5
11185,11185,4
11186,11186,2
11187,11187,2
11188,11188,21
11189,11189,2
11190,11190,8
11191,11191,3
11192,11192,2
11193,11193,3
11194,11194,3
11195,11195,3
11196,11196,20
11197,11197,7
11198,11198,3
11199,11199,3
11200,11200,4
11201,11201,22
11202,11202,4
11203,11203,15
11204,11204,24
11205,11205,3
11206,11206,3
11207,11207,4
11208,11208,2
11209,11209,2
11210,11210,5
11211,11211,4
11212,11212,19
11213,11213,4
11214,11214,5
11215,11215,5
11216,11216,2
11217,11217,2
11218,11218,6
11219,11219,25
11220,11220,3
11221,11221,4
11222,11222,5
11223,11223,2
11224,11224,5
11225,11225,4
11226,11226,5
11227,11227,5
11228,11228,19
11229,11229,9
11230,11230,2
11231,11231,2
11232,11232,4
11233,11233,17
11234,11234,2
11235,11235,4
11236,11236,3
11237,11237,5
11238,11238,2
11239,11239,2
11240,11240,5
11241,11241,7
11242,11242,2
11243,11243,2
11244,11244,3
11245,11245,6
11246,11246,2
11247,11247,3
11248,11248,2
11249,11249,3
11250,11250,3
11251,11251,9
11252,11252,4
11253,11253,14
11254,11254,6
11255,11255,2
11256,11256,2
11257,11257,4
11258,11258,5
11259,11259,2
11260,11260,4
11261,11261,6
11262,11262,4
11263,11263,4
11264,11264,2
11265,11265,5
11266,11266,12
11267,11267,2
11268,11268,7
11269,11269,3
11270,11270,2
11271,11271,2
11272,11272,9
11273,11273,15
11274,11274,17
11275,11275,6
11276,11276,4
11277,11277,11
11278,11278,3
11279,11279,2
11280,11280,8
11281,11281,2
11282,11282,6
11283,11283,25
11284,11284,3
11285,11285,6
11286,11286,6
11287,11287,5
11288,11288,2
11289,11289,5
11290,11290,2
11291,11291,5
11292,11292,2
11293,11293,3
11294,11294,2
11295,11295,2
11296,11296,5
11297,11297,3
11298,11298,4
11299,11299,2
11300,11300,2
11301,11301,4
11302,11302,3
11303,11303,5
11304,11304,5
11305,11305,2
11306,11306,7
11307,11307,2
11308,11308,5
11309,11309,2
11310,11310,10
11311,11311,4
11312,11312,2
11313,11313,2
11314,11314,7
11315,11315,3
11316,11316,4
11317,11317,2
11318,11318,5
11319,11319,5
11320,11320,2
11321,11321,5
11322,11322,23
11323,11323,5
11324,11324,5
11325,11325,5
11326,11326,2
11327,11327,3
11328,11328,5
11329,11329,2
11330,11330,2
11331,11331,39
11332,11332,11
11333,11333,2
11334,11334,2
11335,11335,4
11336,11336,5
11337,11337,4
11338,11338,6
11339,11339,4
11340,11340,3
11341,11341,3
11342,11342,2
11343,11343,3
11344,11344,5
11345,11345,11
11346,11346,5
11347,11347,2
11348,11348,2
11349,11349,2
11350,11350,2
11351,11351,5
11352,11352,3
11353,11353,24
11354,11354,5
11355,11355,3
11356,11356,3
11357,11357,3
11358,11358,4
11359,11359,4
11360,11360,4
11361,11361,3
11362,11362,4
11363,11363,130
11364,11364,3
11365,11365,2
11366,11366,3
11367,11367,2
11368,11368,10
11369,11369,14
11370,11370,6
11371,11371,4
11372,11372,5
11373,11373,2
11374,11374,12
11375,11375,7
11376,11376,2
11377,11377,3
11378,11378,3
11379,11379,12
11380,11380,11
11381,11381,2
11382,11382,2
11383,11383,7
11384,11384,2
11385,11385,8
11386,11386,2
11387,11387,22
11388,11388,3
11389,11389,2
11390,11390,3
11391,11391,4
11392,11392,2
11393,11393,9
11394,11394,5
11395,11395,4
11396,11396,3
11397,11397,3
11398,11398,6
11399,11399,41
11400,11400,8
11401,11401,3
11402,11402,3
11403,11403,5
11404,11404,2
11405,11405,42
11406,11406,12
11407,11407,3
11408,11408,3
11409,11409,2
11410,11410,70
11411,11411,2
11412,11412,2
11413,11413,5
11414,11414,3
11415,11415,2
11416,11416,2
11417,11417,2
11418,11418,2
11419,11419,25
11420,11420,10
11421,11421,8
11422,11422,3
11423,11423,2
11424,11424,4
11425,11425,4
11426,11426,2
11427,11427,3
11428,11428,4
11429,11429,9
11430,11430,2
11431,11431,2
11432,11432,5
11433,11433,2
11434,11434,16
11435,11435,2
11436,11436,2
11437,11437,3
11438,11438,4
11439,11439,3
11440,11440,13
11441,11441,2
11442,11442,9
11443,11443,3
11444,11444,4
11445,11445,12
11446,11446,2
11447,11447,16
11448,11448,2
11449,11449,17
11450,11450,91
11451,11451,2
11452,11452,3
11453,11453,3
11454,11454,3
11455,11455,6
11456,11456,2
11457,11457,3
11458,11458,4
11459,11459,4
11460,11460,2
11461,11461,4
11462,11462,3
11463,11463,5
11464,11464,6
11465,11465,3
11466,11466,8
